X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
-77.0549572559583,38.8997821596815,24022210,2024/02/12 19:37:37+00,DAY,OTHERS,THEFT F/AUTO,2500 - 2699 BLOCK OF VIRGINIA AVENUE NW,395232.98,136881.69,2,2A,2,207,Cluster 5,005602 3,005602,Precinct 3,38.8997743736,-77.0549549553,,2024/02/11 11:00:00+00,2024/02/11 17:00:00+00,491763742,
-77.033184906365,38.9244896231737,24034059,2024/03/05 21:32:57+00,EVENING,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF FAIRMONT STREET NW,397122.6,139623.51,1,1A,3,304,Cluster 2,003702 2,003702,Precinct 36,38.9244818313,-77.033182611,,2024/03/05 19:21:00+00,2024/03/05 20:59:00+00,491763749,
-77.0015531263439,38.845096892308,24034238,2024/03/06 04:58:41+00,MIDNIGHT,OTHERS,THEFT/OTHER,200 - 255 BLOCK OF MALCOLM X AVENUE SE,399865.370141828,130809.783254822,8,8C,7,707,Cluster 39,010400 2,010400,Precinct 123,38.8450891148,-77.0015508452,,2024/03/06 01:41:00+00,2024/03/06 03:35:00+00,491763750,
-77.0209560060325,38.8815103176329,24034306,2024/03/06 06:08:06+00,MIDNIGHT,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF 6TH PLACE SW,398181.922332266,134852.146490574,6,6D,1,103,Cluster 9,010202 2,010202,Precinct 142,38.8815025339,-77.0209537167,SOUTHWEST,2024/03/06 05:22:00+00,2024/03/06 06:02:00+00,491763751,
-77.0518016668584,38.8980561578198,24029914,2024/02/27 02:38:58+00,EVENING,OTHERS,THEFT F/AUTO,2400 - 2448 BLOCK OF VIRGINIA AVENUE NW,395506.6,136689.93,2,2A,2,207,Cluster 5,005602 2,005602,Precinct 3,38.8980483719,-77.0517993673,,2023/11/23 23:00:00+00,2024/02/26 19:00:00+00,491763754,
-77.040877886926,38.9238776823034,24018602,2024/02/06 03:05:47+00,EVENING,OTHERS,THEFT/OTHER,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1,1C,3,303,Cluster 1,003901 2,003901,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2024/02/06 01:27:00+00,2024/02/06 01:35:00+00,491763807,
-77.0066727829673,38.8784127015456,24005485,2024/01/11 22:32:14+00,EVENING,OTHERS,THEFT F/AUTO,50 - 99 BLOCK OF K STREET SE,399421.2,134508.1,6,8F,1,106,Cluster 27,007202 2,007202,Precinct 131,38.878404918,-77.0066704987,CAPITOL RIVERFRONT,2024/01/11 15:00:00+00,2024/01/11 15:15:00+00,491763879,
-77.0249908314504,38.894167950885,24019198,2024/02/07 02:30:43+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,900 - 999 BLOCK OF PENNSYLVANIA AVENUE NW,397832.22,136257.33,2,2C,2,209,Cluster 8,005802 3,005802,Precinct 129,38.8941601648,-77.0249885405,DOWNTOWN,2024/02/06 17:30:00+00,2024/02/06 17:31:00+00,491764114,
-77.0073710293912,38.8713759280922,24019323,2024/02/07 11:48:23+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF POTOMAC AVENUE SE,399360.55,133726.97,8,8F,,,Cluster 27,007201 4,007201,Precinct 131,38.8713681459,-77.0073687453,CAPITOL RIVERFRONT,2024/02/06 21:00:00+00,2024/02/07 10:30:00+00,491764115,
-76.9948750596942,38.862295478809,24017074,2024/02/03 04:34:55+00,MIDNIGHT,OTHERS,THEFT/OTHER,1000 - 1199 BLOCK OF HOWARD ROAD SE,400444.99,132718.96,8,8A,7,703,Cluster 37,007401 1,007401,Precinct 119,38.862287698,-76.9948727801,ANACOSTIA,2024/02/01 01:00:00+00,2024/02/01 04:00:00+00,491764126,
-77.0529830940073,38.9260600410933,24018837,2024/02/06 17:15:58+00,DAY,OTHERS,THEFT/OTHER,2700 - 2798 BLOCK OF CONNECTICUT AVENUE NW,395405.92,139798.65,3,3C,2,204,Cluster 15,000502 1,000502,Precinct 26,38.9260522496,-77.0529807924,,2024/02/06 11:07:00+00,2024/02/06 11:12:00+00,491764127,
-77.0927187689659,38.9202506635274,24021750,2024/02/11 18:23:52+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4600 - 4699 BLOCK OF ASHBY STREET NW,391959.7,139156.51,3,3D,2,205,Cluster 13,000804 1,000804,Precinct 8,38.9202428747,-77.0927164553,,2024/02/11 00:00:00+00,2024/02/11 04:50:00+00,491764128,
-77.0175515760437,38.9085797060488,24007209,2024/01/15 04:00:38+00,EVENING,OTHERS,BURGLARY,400 - 499 BLOCK OF O STREET NW,398477.89,137857,2,2G,3,308,Cluster 7,004802 1,004802,Precinct 18,38.9085719168,-77.0175492865,,2024/01/05 17:00:00+00,2024/01/15 03:00:00+00,491764131,
-76.9769922122033,38.8990023384651,24013219,2024/01/27 11:16:55+00,MIDNIGHT,OTHERS,ROBBERY,1800 - 1869 BLOCK OF BENNING ROAD NE,401996.01,136793.94,7,7D,5,507,Cluster 25,007901 1,007901,Precinct 81,38.8989945496,-76.9769899359,,2024/01/27 04:58:00+00,2024/01/27 07:26:00+00,491764193,
-77.0332566388807,38.9096593644672,24013616,2024/01/27 23:45:08+00,EVENING,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2,2F,2,208,Cluster 7,005203 2,005203,Precinct 16,38.9096515756,-77.0332543444,,2024/01/27 22:33:00+00,2024/01/27 22:37:00+00,491764194,
-77.0143271515773,38.9748456692839,24008158,2024/01/17 17:21:39+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9748378665,-77.014324859,,2024/01/17 12:41:00+00,2024/01/17 13:50:00+00,491764209,
-77.0143271515773,38.9748456692839,24008423,2024/01/18 01:14:04+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9748378665,-77.014324859,,2024/01/17 20:50:00+00,2024/01/17 21:00:00+00,491764210,
-77.0336468782466,38.8978374986173,24010267,2024/01/22 03:08:49+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 15TH STREET NW,397081.45,136664.92,2,2C,2,207,Cluster 8,005802 2,005802,Precinct 129,38.8978297121,-77.0336445844,DOWNTOWN,2024/01/21 03:00:00+00,2024/01/21 06:00:00+00,491764211,
-77.0398166838034,38.9056617499926,24010513,2024/01/22 08:02:18+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1700 - 1779 BLOCK OF M STREET NW,396546.62,137533.69,2,2C,2,208,Cluster 6,010700 2,010700,Precinct 17,38.9056539621,-77.0398143875,GOLDEN TRIANGLE,2024/01/22 03:30:00+00,2024/01/22 07:30:00+00,491764212,
-77.0209083902834,38.9041731694282,24026183,2024/02/20 01:14:51+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF L STREET NW,398186.63,137367.9,2,2G,3,308,Cluster 8,004802 2,004802,Precinct 18,38.9041653812,-77.0209061,,2024/02/20 00:28:00+00,2024/02/20 00:30:00+00,491764447,
-77.0327321588336,38.9295246790098,24028237,2024/02/23 21:27:48+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2024/02/23 20:21:00+00,2024/02/23 21:22:00+00,491764448,
-77.0384756665325,38.9166523776838,24420380,2024/02/03 23:42:02+00,EVENING,OTHERS,THEFT/OTHER,1918 - 1999 BLOCK OF 17TH STREET NW,396663.45,138753.69,2,2B,3,301,Cluster 6,004201 1,004201,Precinct 141,38.9166445876,-77.03847337,,2024/01/23 16:44:00+00,2024/01/23 16:46:00+00,491764449,
-77.0374846595083,38.9170102405645,24037477,2024/03/12 08:49:44+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1600 - 1699 BLOCK OF U STREET NW,396749.41,138793.38,2,2B,3,301,Cluster 6,004201 1,004201,Precinct 141,38.9170024503,-77.0374823633,,2024/03/11 20:00:00+00,2024/03/12 07:45:00+00,491764495,
-76.9407363918301,38.8823943764443,24037627,2024/03/12 16:49:56+00,DAY,OTHERS,THEFT F/AUTO,4300 - 4399 BLOCK OF CHAPLIN STREET SE,405142.219842725,134951.744026666,7,7E,6,605,Cluster 33,009907 2,009907,Precinct 103,38.8823865898,-76.9407341273,,2024/02/29 06:00:00+00,2024/02/29 09:00:00+00,491764496,
-77.0626119129704,38.9442568273091,24038336,2024/03/13 20:28:16+00,EVENING,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF VEAZEY TERRACE NW,394572.37,141819.18,3,3F,2,203,Cluster 12,001303 1,001303,Precinct 34,38.9442490325,-77.0626096072,,2024/02/23 18:00:00+00,2024/03/04 19:00:00+00,491764497,
-77.0267052615588,38.9440012877573,24005185,2024/01/11 07:35:50+00,MIDNIGHT,OTHERS,ASSAULT W/DANGEROUS WEAPON,1000 - 1099 BLOCK OF WEBSTER STREET NW,397685.11,141789.29,4,4C,4,404,Cluster 18,002501 1,002501,Precinct 48,38.9439934917,-77.026702967,,2024/01/11 04:56:00+00,2024/01/11 04:59:00+00,491764526,
-76.9578264139827,38.8564858114253,24019746,2024/02/07 23:41:35+00,EVENING,OTHERS,ROBBERY,3330 - 3399 BLOCK OF ERIE STREET SE,403660.72851335,132074.877975996,7,7B,6,606,Cluster 35,007603 3,007603,Precinct 110,38.8564780302,-76.9578241461,,2024/02/07 22:44:00+00,2024/02/08 00:00:00+00,491764528,
-77.0209262397744,38.9103911789243,24023861,2024/02/15 19:07:23+00,DAY,OTHERS,THEFT F/AUTO,1500 - 1599 BLOCK OF MARION STREET NW,398185.24,138058.15,2,2G,3,308,Cluster 7,004801 1,004801,Precinct 18,38.9103833894,-77.0209239491,,2024/02/14 22:30:00+00,2024/02/15 19:03:00+00,491764529,
-77.0259913902528,38.9102843138374,24019294,2024/02/07 07:20:03+00,MIDNIGHT,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF 10TH STREET NW,397745.93,138046.4,2,2G,3,307,Cluster 7,004901 3,004901,Precinct 18,38.9102765245,-77.025989098,,2024/02/07 04:00:00+00,2024/02/07 04:06:00+00,491764532,
-77.0516313928981,38.9009131453065,24019798,2024/02/08 03:54:41+00,EVENING,OTHERS,THEFT/OTHER,900 - 915 BLOCK OF NEW HAMPSHIRE AVENUE NW,395521.55,137007.07,2,2A,2,207,Cluster 5,005601 3,005601,Precinct 3,38.9009053589,-77.0516290932,,2024/02/08 00:54:00+00,2024/02/08 00:56:00+00,491764533,
-76.9995218877232,38.9196607379835,24020219,2024/02/09 05:14:44+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,2200 - 2299 BLOCK OF 5TH STREET NE,400041.66,139086.94,5,5F,5,502,Cluster 21,008702 1,008702,Precinct 75,38.9196529458,-76.9995196031,,2024/02/08 19:09:00+00,2024/02/08 21:28:00+00,491764534,
-77.0319546900629,38.9129854276625,24025870,2024/02/19 21:57:26+00,EVENING,OTHERS,THEFT/OTHER,1700 - 1720 BLOCK OF 14TH STREET NW,397228.83,138346.41,2,2F,3,307,Cluster 7,005001 2,005001,Precinct 16,38.912977638,-77.0319523958,,2024/02/19 13:24:00+00,2024/02/19 14:00:00+00,491764536,
-76.94139642427,38.8897860194493,24027632,2024/02/22 19:44:39+00,DAY,OTHERS,THEFT F/AUTO,4100 - 4276 BLOCK OF EAST CAPITOL STREET,405084.425218671,135772.236347427,7,7F,6,603,Cluster 32,009603 1,009603,Precinct 102,38.8897782316,-76.9413941594,,2024/02/22 18:18:00+00,2024/02/22 19:30:00+00,491764537,
-76.9822465121171,38.8557077323759,24028475,2024/02/24 04:54:54+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2500 - 2599 BLOCK OF 16TH STREET SE,401541.16,131987.81,8,8B,7,702,Cluster 37,007407 1,007407,Precinct 118,38.8556999525,-76.9822442368,,2024/02/24 04:06:00+00,2024/02/24 04:30:00+00,491764538,
-76.9829357145277,38.8876009010978,24030005,2024/02/27 03:09:03+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF INDEPENDENCE AVENUE SE,401480.677087327,135528.177723201,7,7D,1,107,Cluster 26,006801 2,006801,Precinct 87,38.887593115,-76.9829334372,,2024/02/27 02:45:00+00,2024/02/27 03:00:00+00,491764539,
-76.9648143772896,38.9307192801321,24031719,2024/03/01 09:54:09+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,2900 - 3075 BLOCK OF CLINTON STREET NE,403051.02,140315.12,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,38.9307114844,-76.9648121028,,2024/03/01 09:00:00+00,2024/03/01 09:07:00+00,491764540,
-77.0710389095279,38.9196743674304,24011410,2024/01/24 11:48:10+00,MIDNIGHT,OTHERS,THEFT/OTHER,2200 - 2298 BLOCK OF WISCONSIN AVENUE NW,393839.71,139090.85,3,3B,2,204,Cluster 14,000300 1,000300,Precinct 11,38.9196665779,-77.0710366027,,2024/01/23 22:16:00+00,2024/01/23 23:04:00+00,491764808,
-77.0083651641569,38.9155717379026,24004490,2024/01/09 23:38:33+00,EVENING,KNIFE,ROBBERY,2 - 32 BLOCK OF T STREET NE,399274.73,138633.06,5,5F,5,502,Cluster 21,008701 2,008701,Precinct 75,38.9155639469,-77.0083628771,,2024/01/09 22:10:00+00,,491764823,
-77.0327321588336,38.9295246790098,24007497,2024/01/15 20:57:06+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2024/01/15 19:45:00+00,,491764824,
-76.9506148358371,38.8653125171682,24007556,2024/01/15 23:28:45+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,3821 - 3938 BLOCK OF PENNSYLVANIA AVENUE SE,404286.14,133055.02,7,7B,6,606,Cluster 35,007603 1,007603,Precinct 110,38.8653047341,-76.9506125698,,2024/01/15 22:31:00+00,2024/01/15 23:15:00+00,491764825,
-76.9932908753099,38.9384224286747,24008512,2024/01/18 01:27:39+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,3900 - 3999 BLOCK OF 10TH STREET NE,400581.86,141169.67,5,5B,4,405,Cluster 20,009504 1,009504,Precinct 68,38.9384146325,-76.9932885915,,2024/01/18 00:18:00+00,2024/01/18 00:20:00+00,491764826,
-76.9973055356344,38.9049749514252,24002229,2024/01/05 09:24:31+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,600 - 699 BLOCK OF ORLEANS PLACE NE,400233.91,137456.7,6,6C,5,501,Cluster 25,010602 1,010602,Precinct 83,38.9049671621,-76.9973032526,,2024/01/05 08:10:00+00,,491764836,
-77.0199093004264,38.902528328252,24004614,2024/01/10 06:04:57+00,MIDNIGHT,OTHERS,ROBBERY,K STREET NW AND 6TH STREET NW,398273.25001235,137185.29001274,6,6E,1,101,Cluster 8,004702 4,004702,Precinct 1,38.9025205404,-77.0199070104,DOWNTOWN,2024/01/09 23:30:00+00,2024/01/11 00:45:00+00,491764837,
-77.0008040073007,38.9557060869568,24008128,2024/01/17 10:14:09+00,MIDNIGHT,OTHERS,ROBBERY,5500 - 5529 BLOCK OF SOUTH DAKOTA AVENUE NE,399930.51,143088.29,4,4B,4,406,Cluster 19,009507 1,009507,Precinct 65,38.9556982876,-77.0008017201,,2024/01/17 07:35:00+00,2024/01/17 08:00:00+00,491764850,
-76.9721635152796,38.9148261651774,24008943,2024/01/18 22:20:13+00,EVENING,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF 24TH STREET NE,402414.34,138550.63,5,5C,5,503,Cluster 23,011100 3,011100,Precinct 72,38.914818373,-76.9721612395,,2024/01/10 16:30:00+00,2024/01/10 16:30:00+00,491764851,
-76.9820942080226,38.9154036513402,24013060,2024/01/27 02:58:38+00,EVENING,OTHERS,THEFT/OTHER,1429 - 1599 BLOCK OF OKIE STREET NE,401553.08,138614.52,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9153958594,-76.9820919291,,2024/01/26 23:22:00+00,2024/01/27 01:00:00+00,491764861,
-76.9790557826101,38.8459258882714,24014150,2024/01/29 01:24:35+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1700 - 1799 BLOCK OF SAVANNAH STREET SE,401818.35711964,130902.014966908,8,8C,7,704,Cluster 38,007403 1,007403,Precinct 116,38.8459181099,-76.9790535087,,2024/01/28 23:11:00+00,2024/01/29 00:38:00+00,491764862,
-76.9903082518955,38.9201648035716,24016085,2024/02/01 15:12:55+00,DAY,OTHERS,THEFT/OTHER,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5,5C,5,505,Cluster 22,009102 3,009102,Precinct 72,38.9201570109,-76.9903059701,,2024/02/01 13:20:00+00,2024/02/01 14:32:00+00,491764863,
-77.033641629808,38.9287511471784,24016961,2024/02/03 06:41:28+00,MIDNIGHT,GUN,ROBBERY,1400 - 1451 BLOCK OF IRVING STREET NW,397083.17,140096.59,1,1A,3,302,Cluster 2,002802 3,002802,Precinct 36,38.9287433544,-77.033639334,,2024/02/02 23:40:00+00,2024/02/03 01:18:00+00,491764864,
-76.9829326660451,38.8920142152254,24420963,2024/03/15 11:41:47+00,DAY,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF CONSTITUTION AVENUE NE,401480.85,136018.09,7,7D,1,108,Cluster 26,008002 1,008002,Precinct 86,38.892006428,-76.9829303883,,2024/03/15 05:00:00+00,2024/03/15 10:00:00+00,491764866,
-76.9981813673456,38.8345283027786,24027552,2024/02/22 18:10:36+00,DAY,GUN,ROBBERY,400 - 763 BLOCK OF VALLEY AVENUE SE,400158.0979181,129636.597845733,8,8E,7,706,Cluster 39,009801 1,009801,Precinct 121,38.8345205281,-76.9981790882,,2024/02/22 16:57:00+00,2024/02/22 17:00:00+00,491764894,
-76.9469671468099,38.8933572691211,24025899,2024/02/19 15:30:26+00,DAY,OTHERS,THEFT/OTHER,300 - 499 BLOCK OF 40TH STREET NE,404600.899906223,136168.377435795,7,7F,6,603,Cluster 32,009603 2,009603,Precinct 102,38.8933494806,-76.9469648801,,2024/02/19 15:00:00+00,2024/02/19 15:30:00+00,491764904,
-76.9676393440692,38.8594853442807,24025922,2024/02/19 17:32:39+00,DAY,OTHERS,THEFT F/AUTO,2700 - 2845 BLOCK OF ALABAMA AVENUE SE,402808.88,132407.5,7,7B,6,606,Cluster 35,007603 2,007603,Precinct 113,38.8594775631,-76.9676370731,,2024/02/19 15:48:00+00,,491764905,
-77.0271225779262,38.9402812182061,24029379,2024/02/26 02:57:23+00,EVENING,OTHERS,THEFT F/AUTO,4000 - 4099 BLOCK OF KANSAS AVENUE NW,397648.81,141376.34,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,38.9402734229,-77.0271202835,,2024/02/25 23:48:00+00,2024/02/26 01:51:00+00,491764906,
-77.0027107838107,38.9653958805861,24029667,2024/02/27 02:58:08+00,EVENING,OTHERS,THEFT F/AUTO,6200 - 6299 BLOCK OF NEW HAMPSHIRE AVENUE NE,399765.27,144163.95,4,4B,4,406,Cluster 19,009505 1,009505,Precinct 65,38.9653880793,-77.0027084954,,2024/02/26 16:20:00+00,2024/02/26 19:24:00+00,491764907,
-76.957229005534,38.8840129647296,24030113,2024/02/27 12:15:27+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3390 - 3429 BLOCK OF MINNESOTA AVENUE SE,403711.15,135130.62,7,7B,6,603,Cluster 32,007703 4,007703,Precinct 107,38.8840051782,-76.9572267363,,2024/02/27 03:30:00+00,2024/02/27 10:30:00+00,491764908,
-77.0135976007258,38.9550333721565,24034936,2024/03/07 18:35:55+00,DAY,OTHERS,THEFT/OTHER,5300 - 5399 BLOCK OF 2ND STREET NW,398821.6,143013.7,4,4D,4,403,Cluster 18,002102 3,002102,Precinct 57,38.9550255734,-77.0135953096,,2024/02/07 20:00:00+00,2024/02/09 13:00:00+00,491764909,
-76.9937578770246,38.9215924980366,24037252,2024/03/11 22:33:14+00,EVENING,OTHERS,THEFT/OTHER,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,400541.5,139301.4,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9215847053,-76.9937555941,,2024/03/11 21:39:00+00,2024/03/11 22:12:00+00,491764910,
-76.972069220288,38.8741275909245,24037310,2024/03/12 13:33:10+00,DAY,OTHERS,THEFT F/AUTO,2300 - 2399 BLOCK OF PENNSYLVANIA AVENUE SE,402423.9,134032.77,7,7B,6,607,Cluster 34,007601 1,007601,Precinct 111,38.8741198069,-76.972066947,,2024/03/10 16:00:00+00,2024/03/10 16:30:00+00,491764911,
-76.9314102724006,38.9101239315109,24037807,2024/03/12 22:45:05+00,EVENING,OTHERS,ROBBERY,EASTERN AVENUE NE AND MINNESOTA AVENUE NE,405949.08998747,138030.51001352,7,7C,6,602,Cluster 31,,,Precinct 93,38.9101161388,-76.9314080098,,2024/03/12 20:52:00+00,2024/03/12 22:30:00+00,491764912,
-76.9654428873578,38.9367664724964,24038298,2024/03/13 20:19:09+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,3800 - 3809 BLOCK OF EASTERN AVENUE NE,402996.27,140986.39,5,5B,5,503,Cluster 24,009400 3,009400,Precinct 69,38.9367586756,-76.9654406123,,2024/03/10 11:00:00+00,2024/03/13 18:00:00+00,491764913,
-77.0209262397744,38.9103911789243,24420507,2024/02/09 23:23:03+00,EVENING,OTHERS,THEFT F/AUTO,1500 - 1599 BLOCK OF MARION STREET NW,398185.24,138058.15,2,2G,3,308,Cluster 7,004801 1,004801,Precinct 18,38.9103833894,-77.0209239491,,2024/02/03 20:00:00+00,2024/02/03 21:00:00+00,491764914,
-77.0164096764877,38.8764681776877,24420754,2024/02/28 07:42:41+00,MIDNIGHT,OTHERS,THEFT/OTHER,200 - 399 BLOCK OF M STREET SW,398576.29,134292.35,6,6D,1,105,Cluster 9,011001 2,011001,Precinct 127,38.8764603948,-77.0164073893,,2024/02/14 13:55:00+00,2024/02/15 13:55:00+00,491764915,
-77.0580772482079,38.9039011637803,24420783,2024/02/29 14:22:33+00,DAY,OTHERS,THEFT/OTHER,1000 - 1199 BLOCK OF 29TH STREET NW,394962.63,137339.1,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,38.903893377,-77.0580749463,GEORGETOWN,2024/01/14 21:30:00+00,2024/01/15 02:30:00+00,491764916,
-77.0189366264275,38.906849166275,24001046,2024/01/03 00:53:34+00,EVENING,OTHERS,THEFT/OTHER,1206 - 1299 BLOCK OF 5TH STREET NW,398357.72,137664.92,2,2G,3,308,Cluster 7,004802 1,004802,Precinct 18,38.9068413774,-77.0189343366,,2024/01/03 00:14:00+00,2024/01/03 00:15:00+00,491764961,
-77.0494783313015,38.9007066145196,24001949,2024/01/04 23:41:45+00,EVENING,OTHERS,THEFT/OTHER,2200 - 2299 BLOCK OF I STREET NW,395708.3,136984.04,2,2A,2,207,Cluster 5,010800 1,010800,Precinct 2,38.900698828,-77.0494760323,,2023/12/08 03:30:00+00,2024/01/04 20:28:00+00,491764962,
-77.0083902161693,38.8972117280431,24026439,2024/02/20 15:56:38+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,399272.37,136594.95,6,6C,1,102,Cluster 25,010603 1,010603,Precinct 144,38.8972039407,-77.0083879302,CAPITOL HILL,2024/02/20 15:00:00+00,2024/02/20 15:16:00+00,491765206,
-77.0126336071336,38.9565953334824,24027308,2024/02/22 02:12:35+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF KENNEDY STREET NW,398905.18,143187.08,4,4B,4,406,Cluster 17,002102 3,002102,Precinct 57,38.9565875344,-77.0126313162,,2024/02/22 01:36:00+00,2024/02/22 02:12:00+00,491765207,
-76.9469671468099,38.8933572691211,24029885,2024/02/27 00:01:57+00,EVENING,OTHERS,THEFT/OTHER,300 - 499 BLOCK OF 40TH STREET NE,404600.899906223,136168.377435795,7,7F,6,603,Cluster 32,009603 2,009603,Precinct 102,38.8933494806,-76.9469648801,,2024/02/26 22:23:00+00,,491765224,
-76.9580962016764,38.871437017068,24031196,2024/02/29 16:50:18+00,DAY,OTHERS,THEFT F/AUTO,3251 - 3399 BLOCK OF HIGHWOOD DRIVE SE,403636.55,133734.56,7,7B,6,605,Cluster 34,009901 2,009901,Precinct 109,38.8714292331,-76.9580939329,,2024/02/28 05:00:00+00,,491765225,
-76.9534469978379,38.8689860502419,24032411,2024/03/02 18:59:21+00,DAY,OTHERS,THEFT F/AUTO,3432 - 3599 BLOCK OF TEXAS AVENUE SE,404040.14,133462.68,7,7B,6,605,Cluster 34,009901 2,009901,Precinct 109,38.8689782666,-76.9534447307,,2024/03/02 16:52:00+00,2024/03/02 17:50:00+00,491765226,
-76.970921557459,38.9210427824585,24007285,2024/01/15 07:52:43+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2200 - 2299 BLOCK OF 25TH PLACE NE,402521.83,139240.76,5,5C,5,503,Cluster 22,011100 1,011100,Precinct 71,38.9210349889,-76.9709192817,,2024/01/15 05:50:00+00,2024/01/15 07:22:00+00,491765228,
-77.0466520275516,38.9001425928365,24008139,2024/01/17 11:37:43+00,MIDNIGHT,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF 21ST STREET NW,395953.43,136921.3,2,2A,2,207,Cluster 5,010800 1,010800,Precinct 2,38.9001348064,-77.0466497295,,2024/01/17 09:30:00+00,2024/01/17 10:25:00+00,491765229,
-76.9229450858027,38.9034898594793,24009920,2024/01/21 01:17:13+00,EVENING,OTHERS,THEFT F/AUTO,934 - 1099 BLOCK OF EASTERN AVENUE NE,406683.91,137294.66,7,7C,6,608,Cluster 31,007807 2,007807,Precinct 95,38.9034820677,-76.9229428261,,2024/01/21 01:04:00+00,2024/01/21 01:07:00+00,491765230,
-77.033184906365,38.9244896231737,24018181,2024/02/05 15:22:59+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF FAIRMONT STREET NW,397122.6,139623.51,1,1A,3,304,Cluster 2,003702 2,003702,Precinct 36,38.9244818313,-77.033182611,,2024/02/05 13:37:00+00,2024/02/05 14:30:00+00,491765233,
-77.0693480407069,38.9150263618735,24018776,2024/02/06 19:20:23+00,DAY,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF 35TH STREET NW,393985.95,138574.77,2,2E,2,206,Cluster 4,000202 1,000202,Precinct 6,38.9150185732,-77.0693457347,,2024/02/05 14:00:00+00,2024/02/05 17:30:00+00,491765234,
-76.9751950464915,38.9034864217286,24019353,2024/02/07 13:42:34+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1900 - 2099 BLOCK OF MARYLAND AVENUE NE,402151.77,137291.75,5,5D,5,507,Cluster 23,008903 1,008903,Precinct 78,38.9034786319,-76.9751927705,,2024/02/06 22:30:00+00,2024/02/07 12:00:00+00,491765235,
